Model,Band_Selection,N_Bands,OA,AA,Kappa
SVM,PCA Loadings,8,0.8862,0.8949,0.8767
SVM,Mutual Information,8,0.7487,0.7571,0.7279
SVM,K-Means Clustering,8,0.9467,0.9533,0.9422
SVM,Laplacian Score,8,0.8636,0.8723,0.8523
SVM,Genetic Algorithm,8,0.9579,0.9632,0.9544
SVM,QPSO,8,0.9631,0.9672,0.96
SVM,Quantum Amplitude (Qiskit),8,0.8308,0.8457,0.8168
Random Forest,PCA Loadings,8,0.8738,0.8826,0.8633
Random Forest,Mutual Information,8,0.72,0.7282,0.6968
Random Forest,K-Means,8,0.9128,0.9245,0.9056
Random Forest,Laplacian Score,8,0.8369,0.8465,0.8234
Random Forest,Genetic Algorithm,8,0.9303,0.9377,0.9245
Random Forest,QPSO,8,0.9231,0.9337,0.9167
Random Forest,Quantum (Qiskit),8,0.8164,0.827,0.8012
XGBoost,PCA Loadings,8,0.881,0.8893,0.8711
XGBoost,Mutual Information,8,0.7056,0.714,0.6812
XGBoost,K-Means,8,0.9108,0.9237,0.9034
XGBoost,Laplacian Score,8,0.8277,0.8378,0.8134
XGBoost,Genetic Algorithm,8,0.9241,0.9335,0.9178
XGBoost,QPSO,8,0.9333,0.9415,0.9278
XGBoost,Quantum (Qiskit),8,0.8123,0.8185,0.7966
LightGBM,PCA Loadings,8,0.8862,0.8932,0.8767
LightGBM,Mutual Information,8,0.7138,0.7179,0.6898
LightGBM,K-Means,8,0.9087,0.9221,0.9012
LightGBM,Laplacian Score,8,0.8144,0.8279,0.7989
LightGBM,Genetic Algorithm,8,0.9251,0.9352,0.9189
LightGBM,QPSO,8,0.9303,0.9385,0.9245
LightGBM,Quantum (Qiskit),8,0.8062,0.8139,0.79
KNN,PCA Loadings,8,0.8533,0.8622,0.8411
KNN,Mutual Information,8,0.6964,0.71,0.6714
KNN,K-Means,8,0.9138,0.9265,0.9067
KNN,Laplacian Score,8,0.8185,0.8331,0.8035
KNN,Genetic Algorithm,8,0.9344,0.9435,0.9289
KNN,QPSO,8,0.921,0.9322,0.9145
KNN,Quantum (Qiskit),8,0.7928,0.8019,0.7756


Model,Band_Selection,N_Bands,OA,AA,Kappa
KNN,PCA Loadings,8,0.8533,0.8622,0.8411
KNN,Mutual Information,8,0.6964,0.71,0.6714
KNN,K-Means,8,0.9138,0.9265,0.9067
KNN,Laplacian Score,8,0.8185,0.8331,0.8035
KNN,Genetic Algorithm,8,0.9344,0.9435,0.9289
KNN,QPSO,8,0.921,0.9322,0.9145
KNN,Quantum (Qiskit),8,0.7928,0.8019,0.7756


Model,Band_Selection,N_Bands,OA,AA,Kappa
LightGBM,PCA Loadings,8,0.8862,0.8932,0.8767
LightGBM,Mutual Information,8,0.7138,0.7179,0.6898
LightGBM,K-Means,8,0.9087,0.9221,0.9012
LightGBM,Laplacian Score,8,0.8144,0.8279,0.7989
LightGBM,Genetic Algorithm,8,0.9251,0.9352,0.9189
LightGBM,QPSO,8,0.9303,0.9385,0.9245
LightGBM,Quantum (Qiskit),8,0.8062,0.8139,0.79


Model,Band_Selection,N_Bands,OA,AA,Kappa
Random Forest,PCA Loadings,8,0.8738,0.8826,0.8633
Random Forest,Mutual Information,8,0.72,0.7282,0.6968
Random Forest,K-Means,8,0.9128,0.9245,0.9056
Random Forest,Laplacian Score,8,0.8369,0.8465,0.8234
Random Forest,Genetic Algorithm,8,0.9303,0.9377,0.9245
Random Forest,QPSO,8,0.9231,0.9337,0.9167
Random Forest,Quantum (Qiskit),8,0.8164,0.827,0.8012


Model,Band_Selection,N_Bands,OA,AA,Kappa
XGBoost,PCA Loadings,8,0.881,0.8893,0.8711
XGBoost,Mutual Information,8,0.7056,0.714,0.6812
XGBoost,K-Means,8,0.9108,0.9237,0.9034
XGBoost,Laplacian Score,8,0.8277,0.8378,0.8134
XGBoost,Genetic Algorithm,8,0.9241,0.9335,0.9178
XGBoost,QPSO,8,0.9333,0.9415,0.9278
XGBoost,Quantum (Qiskit),8,0.8123,0.8185,0.7966


0,1,2,3,4,5,6,7
-0.40537626,-0.37869713,-0.08386497,0.52608246,0.4470006,0.2058519,-0.36678523,-0.5411996
-1.2211846,-1.0248417,-0.5579282,0.07952023,-0.6392019,-0.97323906,-1.330973,-1.3828436
-0.40537626,-0.12361235,0.015667778,-0.15483972,-0.14635415,-0.10958445,-0.020210821,-0.12647644
2.4670084,2.2006106,1.9191034,1.2257534,1.5465232,1.5502517,2.0459058,2.1910942
-0.08132695,-0.020313552,0.0084850015,-0.34658876,-0.182682,0.07934,0.26415792,0.080885135
-0.7507446,-0.8751638,-0.76212424,-0.6261162,-0.31467316,-0.3254981,-0.464537,-0.6265838
0.16739511,0.4044764,0.47023487,0.3206979,0.069191046,0.0725927,-0.077973224,0.0076986966
-0.13107136,-0.31229076,-0.19160661,0.25678158,0.22176798,0.28850636,-0.060200173,-0.16306967
-0.7024215,-0.25853324,0.039268326,0.532048,0.41188368,0.13837889,-0.44676393,-0.45581543
-1.2382399,-1.119708,-0.76109815,0.086337976,-0.48299214,-0.9142002,-1.2998701,-1.3340527
-1.5836082,-1.6688781,-2.1053035,-2.5930352,-2.5415697,-2.5065632,-2.1529765,-1.8585554
-0.060007915,-0.3797512,-1.0863754,-1.6240635,-1.5764602,-1.3392802,-0.5711753,0.37363088
0.74443024,0.73650825,0.7175276,0.9692358,0.961645,1.0391437,0.65516496,0.8127495
-0.8985566,-1.0670044,-0.94271976,-0.29289904,-0.34010264,-0.4165867,-0.86443055,-0.9071318
0.7074773,0.80713093,1.0315175,1.391936,1.4169539,1.2128867,0.6151756,0.4956083
-0.6228304,-0.4514279,-0.24804272,0.2158751,0.13942488,-0.048858732,-0.4245476,-0.46801317
-0.65409833,-0.8488121,-0.80932534,-0.445446,-0.25775954,-0.34405318,-0.6022781,-0.6509793
-0.21350497,-0.14258559,-0.11977886,-0.35511094,-0.07854218,0.07765318,0.29970402,-0.16306967
1.4365882,1.295165,1.156703,0.66840285,0.9773871,0.9598629,1.4016329,1.7641734
-1.6603566,-1.7120949,-2.2294629,-2.670587,-2.6566079,-2.6769326,-2.2018523,-1.8585554
1.8913944,1.995067,1.8411189,1.177177,1.4133211,1.5806147,1.9659271,1.9349416
0.367794,0.35177293,0.34607545,0.23206724,0.44215688,0.4892386,0.5796295,0.44681734
-0.4536994,-0.28383088,0.027981108,-0.1020022,-0.10033888,-0.18886524,-0.27792,-0.22405837
-0.6640472,-0.31650704,0.34607545,0.75788575,0.39614162,0.084400475,-0.4156611,-0.51680416
0.7231112,0.78921175,0.7534415,0.6070432,0.68676436,0.7810594,1.0283989,0.84934276
-0.21066242,0.048200954,0.6087599,1.169507,0.63469446,0.5162278,0.073097676,-0.1142787
0.5312399,0.94732213,1.2326353,0.9129894,0.9313718,0.94468147,0.87732804,0.5687947
-0.60293263,-0.4725093,-0.21110272,0.38120538,0.31016573,0.13163158,-0.40233132,-0.5290019
-0.25472176,-0.26485765,-0.1054133,0.12724443,0.035285056,0.028735239,-0.25126043,-0.40702447
0.03379583,0.018687015,0.024902776,-0.24687926,-0.08459682,0.1130765,0.34857988,0.056489654
-0.43238038,-0.24377625,-0.043846652,-0.13182984,-0.07127661,0.15693396,0.16640617,-0.1996629
0.49855074,0.6100199,0.60670763,0.39910197,0.5886792,0.794554,1.063945,0.8005518
-0.5986688,-0.82140625,-0.63180816,0.19371744,0.042550627,-0.25465143,-0.75779223,-0.6875725
-0.2945173,-0.45986047,-0.91398865,-1.4246446,-1.209549,-1.1199929,-0.69114333,-0.06548774
2.1898608,2.3018014,2.082255,1.5939115,1.7330061,1.8319517,2.134771,2.4106536
-0.9966241,-0.82456845,-0.52509266,-0.20171171,-0.5653353,-0.9074529,-1.1310263,-1.0900979
0.056536134,0.04187654,-0.047951095,-0.33465773,-0.17904921,0.07090587,0.45521817,0.1296761
0.65773284,0.6395339,0.9176192,1.3706304,1.2885956,1.0863748,0.45966142,0.3858286
-0.21919005,-0.39450818,-0.88423145,-1.4058957,-1.4275161,-1.3224119,-0.957739,-0.5411996
0.6833157,0.78604954,0.71034485,0.45279172,0.6807097,0.92950004,1.2949946,1.1298908
0.5511377,0.8861861,1.0540919,1.0135511,0.88172376,0.8772084,0.6951543,0.54439926
0.96046317,0.8419152,0.77498984,0.7766346,0.8357085,0.82660365,0.7307004,0.82494724
0.6207799,0.7871036,0.8191126,0.411033,0.59473383,0.8535929,0.96175,0.6541789
-0.42101023,-0.6274575,-1.1181848,-1.6232114,-1.6624361,-1.4489238,-0.85998726,-0.3582335
-1.0207857,-1.2240609,-1.222848,-0.46589926,-0.3776414,-0.53803813,-1.1576858,-1.1632843
0.47438917,0.5278025,0.42816433,0.25507712,0.46395358,0.5971954,0.9750798,0.6907721
0.21145444,0.18628405,0.2742477,0.2542249,0.3828214,0.4706835,0.55296993,0.6053879
1.081271,1.0601076,0.92890644,0.5550579,0.6976627,0.9817916,1.4327357,1.3738456
-0.44375053,-0.61902493,-0.41119435,-0.06706126,0.011066496,-0.12813954,-0.3578987,-0.5411996
0.95619935,0.98526865,1.0684575,1.4106847,1.3539857,1.2668651,0.88177127,1.0201111
0.66768175,0.46455836,0.42200765,0.21757954,0.34528264,0.5347829,0.8240089,0.9835179
-0.1566542,-0.026637968,-0.022298325,-0.26903692,-0.18026014,0.11813698,0.28637424,-0.08988322
0.91214,0.98105234,0.980212,0.5473879,0.8235992,1.0391437,1.437179,1.5812073
-0.7706424,-0.8298388,-0.62667763,0.09997346,0.0098555675,-0.24115683,-0.7444625,-0.72416574
0.55255896,0.5552083,0.7031621,1.0280389,1.129964,0.9649233,0.6018458,0.54439926
-0.01594858,-0.08461179,-0.07873442,0.020717189,0.17696364,0.3323638,0.5085373,0.1296761
0.07074882,0.019741084,-0.34347105,-0.66361386,-0.69006085,-0.5835824,-0.29124978,0.17846707
-0.82607186,-0.9194347,-0.89551866,-0.28096798,-0.19963498,-0.36092144,-0.79333836,-0.7485612
-0.77917,-0.74867547,-0.54356265,-0.11904657,-0.22748633,-0.34236637,-0.62005115,-0.79735214
-0.24050908,-0.37131864,-0.2819044,0.06247587,0.018332064,0.021987936,-0.2423739,-0.40702447
0.13896973,-0.21742451,-0.82676923,-1.3385705,-1.3391184,-1.0761354,-0.1623952,0.7273654
1.4593287,1.811659,1.6995157,1.326315,1.0645739,1.1217982,1.1439238,1.1908795
-1.1671764,-0.8899208,-0.39067215,0.44853064,-0.5181091,-0.89227146,-1.1932319,-1.1388888
1.0613732,0.98526865,1.0253608,1.1626892,1.196565,1.0948089,0.9084309,0.83714503
0.6790519,0.57207346,0.48870486,0.56443226,0.5620388,0.6174373,0.30414727,0.4956083
0.63925636,0.34861073,-0.33936659,-0.9584813,-0.8014662,-0.6544291,0.33969337,1.1908795
-0.8175442,-1.0733289,-1.1397331,-0.77440214,-0.82931757,-0.78768826,-1.0643773,-1.0657024
-0.24619415,-0.16577512,-0.027428878,-0.26562807,-0.076120324,0.19573095,0.3352501,-0.028894523
-1.6418802,-1.8385832,-2.3053951,-2.736208,-2.5766866,-2.6701853,-2.2240686,-1.9073464
0.34789625,0.10933698,-0.5055966,-1.093984,-1.2361894,-0.99685466,-0.16683845,0.66637665
0.032374565,0.075606756,0.0013022256,-0.1965984,0.054659907,0.13331841,0.486321,0.21506026
0.8950848,1.1170273,1.2203219,0.8746396,0.8490287,0.8485324,0.85066843,0.7761563
-0.07990568,-0.15945071,-0.49841377,-0.97211677,-1.0678704,-0.8501008,-0.48231003,0.019896436
-1.5011744,-1.7479333,-2.2653768,-2.6791093,-2.5573118,-2.6027124,-2.1929657,-1.8463577
-0.67541736,-0.117287934,0.32760546,0.8908317,0.5487186,0.21934651,-0.4512072,-0.58999056
0.77143437,0.7502112,0.75754595,0.65817624,0.6940299,0.82491684,0.95730674,0.82494724
0.47581044,0.48353162,0.5954204,0.93514705,0.9228953,0.8417851,0.44633165,0.37363088
-0.9738838,-1.150276,-1.1602553,-0.52811116,-0.48783585,-0.63250035,-1.1221397,-1.1510866
0.48149553,0.46455836,0.2834827,0.08804241,0.37676677,0.48755175,0.85066843,0.78835404
0.758643,0.6384798,0.14803608,-0.5528255,-0.5956085,-0.4098394,0.37968272,0.93472695
-0.105488524,-0.35445353,-0.93245864,-1.4689599,-1.4698986,-1.2262629,-0.44676393,0.27604896
-0.6000901,-0.8351092,-0.7180015,-0.36448535,-0.019206706,-0.16018921,-0.4245476,-0.5411996
-0.2760408,-0.19318092,-0.05308165,-0.3244311,-0.28803274,-0.21416762,0.041994844,0.068687394
0.030953294,-0.2690739,-0.9088581,-1.485152,-1.3597041,-1.0963774,-0.28680652,0.62978345
2.5807097,2.525264,2.3654616,1.9049712,2.0648005,1.9567769,2.2414093,2.5814219
0.29673058,0.11671547,0.17061052,0.4468262,0.40582904,0.4926122,0.22416857,0.32483992
-1.6347737,-1.606688,-1.907264,-2.236808,-2.357509,-2.383425,-2.112987,-1.83416
0.13044211,0.25901484,0.4733132,0.46898386,0.28110346,0.11645015,-0.08241648,-0.028894523
-0.7237405,-0.74235106,-0.7313409,-0.53322446,-0.28561088,-0.24284366,-0.44232067,-0.50460637
-0.6512558,-0.8351092,-0.80111647,-0.13097762,-0.18389292,-0.16018921,-0.54007244,-0.76075894
-0.08132695,-0.22374894,-0.20802438,0.07781579,0.20844777,0.0860873,-0.1490654,0.044291917
0.4232235,0.18733811,-0.3958027,-1.051373,-1.0109568,-0.78768826,0.117530294,1.0445065
-0.88434386,-0.9731923,-1.0617486,-0.56134766,-0.42850038,-0.48743334,-0.78000855,-1.0047138
0.18587159,0.09458001,0.012589445,0.23291945,0.29805645,0.3239297,0.20639552,0.4102241
-0.16802435,0.09563408,0.5430888,1.1021818,0.78121674,0.5499643,0.019778533,-0.10208096
-0.2390878,-0.0772333,0.17061052,-0.045755815,-0.06764383,-0.026930002,0.01089201,0.093082875
1.4977028,1.4480051,1.3814213,0.8908317,1.2014087,1.336025,1.8726187,1.8983485
0.7160049,0.8977809,0.8734965,0.5141514,0.53539836,0.7220205,0.7884628,0.5687947
-1.0293133,-1.1450056,-0.9180931,-0.2852291,-0.43576595,-0.60719794,-1.0288312,-1.2242731
-0.3215214,-0.21215416,-0.1054133,-0.4735692,-0.3691649,-0.123079054,0.15751964,-0.053290006
2.3774683,2.6559687,2.377775,1.8777002,1.9182781,1.9567769,2.2991717,2.618015
0.4374362,0.33490783,0.31118768,0.26615596,0.31622037,0.34248477,0.45521817,0.4712128
0.7657493,1.0717024,1.2408441,1.1703593,1.0246133,0.9750443,0.7662465,0.8005518
-0.72231925,-0.5041314,-0.27882606,0.35222998,0.22540076,-0.15850239,-0.6244944,-0.77295667
0.9078762,0.9104297,0.83347815,0.684595,0.79816973,0.89913714,1.0994911,0.88593596
-0.4139039,-0.6548633,-1.0463569,-1.4433933,-1.2725173,-1.2195156,-0.9088631,-0.7485612
0.04658725,0.11039105,0.10904387,0.039465986,0.17211993,0.28344586,0.46410468,0.37363088
-0.5048651,-0.2796146,0.1511144,0.9215116,0.60442126,0.20416507,-0.4956398,-0.7485612
0.8396553,0.73123795,0.12751386,-0.5818009,-0.5241637,-0.30188257,0.6684947,1.6543937
0.63925636,0.7449408,0.7144493,0.258486,0.35375914,0.533096,0.6862678,0.6785744
-1.0605812,-1.2093039,-1.1776992,-0.6065152,-0.46967193,-0.6544291,-1.0954801,-0.992516
0.107701816,-0.026637968,-0.052055538,0.20564848,0.35375914,0.2851327,0.06421115,0.27604896
0.0352171,0.0018219044,-0.007932772,-0.32698774,-0.19115849,0.05066397,0.26860118,0.080885135
0.59377575,0.4086927,0.31631824,0.5022204,0.43731317,0.5415302,0.32192034,0.26385123
-0.3215214,-0.2595873,0.017719999,-0.18637179,-0.13908859,-0.14669462,-0.2068278,-0.30944255
-1.6688843,-1.8312048,-2.3187344,-2.713198,-2.7026231,-2.693801,-2.281831,-1.9805329
-1.5807656,-1.8280426,-2.3094995,-2.736208,-2.5585227,-2.6786194,-2.210739,-1.83416
0.057957403,-0.016097276,0.03003333,0.53460467,0.47243008,0.47405714,0.10864377,0.0076986966
-0.5929838,-0.6917557,-0.63283426,-0.25284478,-0.031315986,-0.018495876,-0.3001363,-0.37043124
-0.5958263,-0.407157,-0.08283886,-0.111376606,0.1018861,-0.1129581,-0.21127106,-0.46801317
0.008212991,0.069282345,-0.006906661,-0.30738673,-0.07854218,0.18729682,0.4152288,0.15407158
0.87660825,1.2319208,1.3824474,0.9999156,0.88051283,0.9699838,0.9262039,0.78835404
0.9874672,0.7765629,0.8652876,1.0058812,1.180823,1.0897484,0.79734933,0.84934276
1.3925289,1.3931934,1.3383247,0.8661174,1.0488318,1.2466232,1.5660336,1.447032
0.4289086,0.34228632,0.20344606,0.31388018,0.34407172,0.49935952,0.44633165,0.48341054
1.0258415,1.0548372,1.0510136,0.5738067,0.85871613,0.93793416,1.250562,1.3250546
-1.1316447,-1.1892766,-1.4752713,-1.814108,-1.8937234,-1.823399,-1.4509411,-1.1998776
-0.061429184,-0.23639777,-0.16800606,0.19456965,0.2786816,0.28175905,-0.01576756,-0.30944255
1.3754736,1.3668417,1.156703,0.7442503,0.70735013,0.8704611,1.454952,1.4226365
2.4741147,2.4989123,2.2341194,1.8367938,1.9739808,1.9129194,2.116998,2.5204332
0.12049323,0.0777149,-0.20391995,-0.66361386,-0.45392987,-0.46887827,0.03755158,0.3858286
0.44169998,0.45507175,0.48460042,0.34796888,0.5329765,0.6916576,0.77957624,0.48341054
-0.07279933,-0.0635304,-0.121831074,-0.36533755,-0.16693993,-0.04211143,0.25082815,0.056489654
1.2049214,1.3794905,1.2716274,0.61045206,0.6371163,0.7000918,0.89954436,0.62978345
-1.614876,-1.7099868,-2.2653768,-2.697006,-2.5839522,-2.6381357,-2.2196252,-1.8829509
0.68473697,0.65112865,0.47639152,0.23206724,0.38887605,0.56851935,0.79290605,0.7273654
-1.5892931,-1.5487142,-1.693833,-1.9768817,-2.422899,-2.2720945,-2.0507815,-1.736578
-0.49349493,-0.5578889,-0.5404843,-0.16080524,-0.10033888,-0.1129581,-0.25126043,-0.4802109
0.16455257,0.055579443,0.103913315,0.28831363,0.36829028,0.42682603,0.17529269,0.117478356
0.7003709,0.7354542,0.8724704,1.2342756,1.1614481,1.0863748,0.6684947,0.54439926
0.3777429,0.3053939,0.22191606,0.4843238,0.51723444,0.46730983,0.2774877,0.28824672
1.0002587,0.95786285,0.8067993,0.5550579,0.7533654,0.8974503,1.3394272,1.1054953
0.56392914,0.5320188,0.66416985,0.4519395,0.69039714,0.73214144,0.9306472,0.66637665
-0.05005903,-0.12572049,0.01874611,0.18178639,0.2617286,0.29019317,0.14863312,0.019896436
0.6420989,0.39288166,-0.31268772,-0.9738212,-0.8341613,-0.6729841,0.16196291,0.70296985
-0.24619415,-0.28910124,-0.2377816,0.18178639,0.08614404,0.09452143,-0.13573562,-0.32164028
-0.33857664,-0.20161347,-0.15979718,-0.34488434,-0.0967061,0.082713656,0.17529269,-0.053290006
0.5554015,0.7902658,0.97610754,0.9445214,0.793326,0.8535929,0.6951543,0.39802638
-0.5702435,-0.65275514,-0.6636176,-0.48379582,-0.42728946,-0.4840597,-0.5311859,-0.58999056
-1.1202745,-1.120762,-1.1192108,-0.5852098,-0.6961155,-0.79274875,-1.1043667,-1.2242731
-0.86160356,-0.999544,-0.9293803,-0.35851982,-0.43213317,-0.5785219,-0.957739,-1.0779002
-1.006573,-1.0838696,-1.0638009,-0.47783032,-0.24322839,-0.42839447,-0.86443055,-0.8461431
0.6605754,0.5794519,0.36454546,0.145141,0.27141604,0.39477634,0.74847347,0.66637665
0.04942979,-0.26696578,-0.89449257,-1.4681077,-1.278572,-1.1233666,-0.30457956,0.5200038
-0.26182812,0.1156614,0.5010182,0.9334426,0.5196563,0.29019317,-0.18905476,-0.37043124
0.53550375,0.5056671,0.78627706,1.2001868,1.146917,1.0560119,0.6107323,0.6541789
-0.09127583,0.084039316,0.14495775,-0.09433224,-0.0749094,-0.11970541,-0.029097345,-0.07768548
0.8794508,0.94732213,0.86426145,0.48091492,0.5366093,0.7355151,1.2949946,1.3128569
-1.0364196,-0.8604068,-0.3383405,0.3530822,-0.2771344,-0.7472045,-1.211005,-1.3706459
0.2455649,0.15255383,0.21165495,0.5610234,0.5450858,0.6224978,0.29526076,0.39802638
-1.0094155,-0.92892134,-0.52817094,-0.11648991,-0.788146,-1.0086625,-1.2998701,-1.3462504
0.7856471,0.91148376,0.9771337,0.68970835,0.8235992,0.84684557,1.0283989,0.9957156
-1.1600701,-1.1913847,-1.461932,-1.864389,-1.9905977,-1.9414768,-1.5842389,-1.3828436
0.9007698,0.82610416,0.9956037,1.2802954,1.2159399,1.1015562,0.78401953,0.6907721
-0.60719645,-0.2796146,-0.026402768,0.51841253,0.24477561,0.08102683,-0.44676393,-0.58999056
1.329993,1.2382452,1.2675229,0.8482209,1.213518,1.2904806,1.7748668,1.7885689
-1.6319312,-1.7173653,-2.155583,-2.5555377,-2.602116,-2.5251184,-2.1218736,-1.8585554
0.9306165,0.9441599,1.0684575,1.3842659,1.449649,1.268552,0.9395337,0.9469247
0.25693503,0.028173639,0.14906219,0.5661367,0.5680934,0.42851287,0.10864377,0.0076986966
3.196119,3.2367609,3.0755303,2.3327847,1.9558169,1.877496,1.8415158,1.7397778
1.1096964,0.81345534,0.69084877,0.8686741,1.0234023,0.8704611,0.5218671,0.70296985
-1.4528514,-1.5940392,-2.0047445,-2.396173,-2.387782,-2.4002934,-2.0641112,-1.785369
-0.51623523,-0.58951104,-0.5538237,-0.1446131,-0.0749094,-0.07922159,-0.31790936,-0.4436177
-0.21919005,-0.5241587,-1.0145475,-1.4945264,-1.3911883,-1.1655371,-0.67781353,-0.07768548
-0.26324937,-0.04666529,0.29784825,0.11957447,-0.020417634,-0.030303651,-0.2068278,-0.12647644
-0.6413069,-0.27434427,0.21370718,0.8882751,0.42641482,0.12825793,-0.44232067,-0.6021883
0.48433807,0.29590726,0.1511144,0.22695394,0.31500944,0.30368778,0.38412598,0.4956083
-0.6512558,-0.7307563,-0.52817094,-0.21108611,-0.17541642,-0.1922389,-0.4734235,-0.8339454
0.13044211,0.16204046,-0.0130633265,-0.00058826135,0.063136406,0.25308302,0.38412598,0.22725801
-1.7129436,-1.7637444,-2.2489588,-2.670587,-2.604538,-2.6971745,-2.1707494,-1.8707532
-0.5531882,-0.59794354,-0.5589543,-0.38493857,-0.47451565,-0.42333397,-0.61560786,-0.7851544
0.0352171,0.1947166,0.34094492,0.101677895,0.21934612,0.51960146,0.57074296,0.26385123
-1.1003767,-1.2377638,-1.212587,-0.21619941,-0.41881296,-0.5616537,-1.144356,-1.1266911
2.3561492,2.5769134,2.3746965,1.7549808,1.9800354,1.9635241,2.2813988,2.6912017
1.118224,1.5112492,1.6205051,1.0442309,0.9095751,0.9632365,0.8684415,0.556597
-0.64272815,-0.786622,-0.80932534,-0.26648027,-0.043425266,-0.21754128,-0.5178561,-0.6875725
0.47012538,0.6079118,0.55950654,0.38631868,0.5547732,0.7996144,1.1039344,0.8615405
-1.4628003,-1.5940392,-2.0960684,-2.5231533,-2.587585,-2.5166843,-2.0863276,-1.7243803
-0.56740093,-0.45669827,-0.3855416,-0.19915506,-0.06885476,-0.031990476,-0.28236327,-0.6509793
-0.65836215,-0.5273209,-0.08899553,0.29939246,0.20360406,-0.030303651,-0.40233132,-0.72416574
1.1295941,1.175001,1.0397264,0.70419604,0.75578725,0.9025108,1.2550052,1.1908795
1.0713221,1.143379,1.2069825,1.1234872,1.0839487,1.3107226,1.4149626,1.2518681
0.89224225,0.7871036,0.71650153,0.3198457,0.5850464,0.67984986,0.9972961,1.0445065
-0.8758163,-0.67172843,-0.21007662,0.14769766,-0.23838468,-0.5953902,-0.94440925,-1.273064
1.0301054,1.2034609,1.1956952,0.6547674,0.5935229,0.7962408,0.9395337,0.8127495
0.6150948,0.5393973,0.75857204,1.3050096,1.3539857,1.0830011,0.55296993,0.507806
-0.0514803,0.17679743,0.14700997,-0.11478548,0.061925475,0.33573747,0.486321,0.1906648
0.032374565,-0.005556581,0.1408533,0.5499446,0.45789894,0.48755175,0.27304444,0.1296761
-0.0059996974,0.068228275,0.12956609,-0.25966254,-0.11729188,0.10126873,0.25971466,0.093082875
0.91214,0.747049,0.609786,0.27979144,0.5184454,0.64105284,0.9839663,1.0201111
-1.1828103,-1.2757102,-1.1120281,-0.33806658,-0.18389292,-0.39465794,-0.9621823,-1.1388888
0.10485928,0.15993232,0.14187941,0.012195008,0.09825332,0.25308302,0.38412598,0.28824672
0.8154937,0.81345534,0.71034485,0.36842212,0.7134048,0.90757126,1.2416755,1.2884613
-0.4679121,-0.28172275,0.406616,0.87378734,0.25567397,-0.15512875,-0.5978348,-0.77295667
0.8950848,0.59210074,0.45997375,0.13747105,0.28352532,0.42007872,0.87288475,0.83714503
-0.4636483,-0.5209965,-0.48302212,-0.18551956,-0.12940116,-0.16018921,-0.3445689,-0.15087192
-1.4301112,-1.5824444,-1.9318907,-2.3859463,-2.2000883,-2.209682,-1.8997105,-1.6389961
-0.20924117,-0.034016456,0.11725275,-0.17955405,-0.23111911,-0.22260176,-0.10018953,-0.053290006
0.8709232,0.67537224,-0.022298325,-0.6840671,-0.58955383,-0.3322454,0.55296993,1.2274727
-0.70384276,-0.6105924,-0.069499426,0.49028933,0.09462053,-0.11127128,-0.53562915,-0.7851544
-0.1154374,-0.11201759,-0.30345273,-0.7207124,-0.31467316,0.040543016,0.5218671,0.2516535
0.7344814,0.59210074,0.6303082,0.34285557,0.6322726,0.74057555,1.0683882,0.97132015
2.5579696,2.6802123,2.3716183,2.0813804,2.2355413,2.0259366,2.3125014,2.8985631
-1.1927593,-1.2356555,-1.1068976,-0.30142123,-0.3812742,-0.5886429,-1.0110582,-1.0535047
0.24840742,0.023957362,-0.31884438,-0.73946124,-0.6404128,-0.55490637,0.033108316,0.45901507
-0.4309591,-0.3734268,-0.18852828,0.2814959,0.29321274,0.052350793,-0.34901217,-0.46801317
1.8871305,1.8601462,1.8062311,1.6757245,1.4617583,1.3765087,1.2416755,1.4958229
-0.75785094,-0.74340516,-0.6297559,-0.22386938,-0.12576838,-0.15681557,-0.39788806,-0.63878155
-0.064271726,0.06612013,0.09467831,0.48773265,0.51360166,0.4909254,0.117530294,0.14187384
0.011055529,-0.12361235,-0.12901385,-0.019337058,0.18422921,0.25645667,0.35746643,0.34923542
-1.7186286,-1.72896,-2.2438283,-2.7464345,-2.6905138,-2.673559,-2.2373984,-1.8829509
-0.8886077,-1.0005981,-0.76109815,0.18604746,-0.165729,-0.38285017,-1.0954801,-1.2242731
0.49855074,0.625831,0.54206264,0.27041706,0.39250883,0.56177205,0.8684415,0.7639586
-0.6498345,-0.5389157,-0.11362219,0.52437806,0.093409605,-0.28838795,-0.70002985,-0.8217476
2.4002087,2.7012937,2.44242,2.0302472,2.1011283,1.9685845,2.1925335,2.4716423
-0.18650086,-0.10885538,-0.15364051,-0.35425872,-0.12819023,0.07765318,0.29526076,0.093082875
1.3442057,1.2066232,1.1720947,0.5993732,1.0839487,1.258431,1.9081647,2.1301055
-0.9809902,-1.0807074,-0.7959859,0.07099805,0.023175776,-0.19055207,-0.77112204,-0.9071318
-1.4556938,-1.7458252,-2.2643507,-2.6373506,-2.5512571,-2.5723495,-2.0996573,-1.8463577
1.1253303,1.1454871,0.980212,0.5473879,0.78969324,0.9750443,1.454952,1.544614
-0.6697323,-0.76764876,-0.65027815,-0.21875606,-0.16209622,-0.1922389,-0.49119654,-0.67537475
-0.44801435,-0.26169544,0.06799943,-0.038938068,-0.07127661,-0.12813954,-0.3712285,-0.38262898
-0.42527404,-0.59478134,-1.1448636,-1.602758,-1.4214615,-1.273494,-0.62005115,-0.04109226
